,age,handle,revenue,betcount,race_month_2018-01-01,race_month_2018-02-01,race_month_2018-03-01,race_month_2018-04-01,race_month_2018-05-01,address_CA,address_FL,address_KY,address_NY,gender_Female,gender_Male,internet_/_shop_Desktop,internet_/_shop_Mobile,bet_type_category_Exotic,bet_type_category_WPS
21041,24,72.0,2.16,7.0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
21042,24,94.0,2.82,9.0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
21043,24,205.0,6.15,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
21044,24,200.0,6.0,2.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
21045,24,205.0,6.15,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21046,24,2.0,0.06,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
21047,24,3.0,0.09,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21048,24,199.00000000000026,5.970000000000009,97.00000000000013,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
21049,24,6.0,0.18,2.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
21050,24,309.99999999999994,9.299999999999997,148.99999999999994,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
21051,24,2.0,0.06,1.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
21052,24,18.0,0.54,9.0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
21053,24,5.0,0.15,1.0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
21054,24,205.0,6.15,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21055,24,36.99999999999999,1.1099999999999994,10.999999999999995,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
21056,24,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21057,24,10.0,0.3,1.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
21058,24,22.0,0.6599999999999999,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
21059,24,205.0,6.15,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21060,24,20.0,0.6,7.000000000000004,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
21061,24,205.0,6.15,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21062,24,205.0,6.15,1.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
21063,24,5.000000000000003,0.15000000000000008,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
21064,24,16.0,0.48,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21065,24,306.0,9.18,19.0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
21066,24,396.0,11.88,7.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
21067,24,8.0,0.24,1.0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
21068,24,205.0,6.15,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21069,24,4.0,0.12,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21070,24,18.0,0.54,6.0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
21071,24,36.0,1.08,14.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
21072,24,2.0,0.06,1.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
21073,24,3.0,0.09,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
21074,24,210.0,6.3,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21075,24,3.0,0.09,1.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
21076,24,5.0,0.15,2.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
21077,24,112.5,3.375,19.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
21078,24,48.0,1.44,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21079,24,10.0,0.3,2.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
21080,24,4.0,0.12,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21081,24,50.0,1.5,13.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
21082,24,100.0,3.0,23.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
21083,24,5.000000000000003,0.15000000000000008,2.0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
21084,24,19.0,0.57,8.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
21085,24,35.0,1.05,12.999999999999995,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
21086,24,30.0,0.8999999999999999,7.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
21087,24,159.0,4.77,60.0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
21088,24,85.0,2.55,21.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
21089,24,7.0,0.21,3.0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
21090,24,2.0,0.06,1.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
21091,24,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
21092,33,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21093,33,205.0,6.15,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
21094,33,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
21095,33,5.0,0.15,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
21096,33,60.0,1.7999999999999998,2.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
21097,33,5.0,0.15,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
21098,34,200.0,6.0,2.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21099,35,12.0,0.36,3.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
21100,35,6.0,0.18,3.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21101,37,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21102,37,2.0,0.06,1.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
21103,37,50.0,1.5,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21104,37,100.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
21105,37,49.0,1.47,0.9999999999999998,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
21106,38,205.0,6.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21107,41,200.0,6.0,3.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21108,42,155.0,4.65,3.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
21109,42,75.0,2.25,4.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
21110,42,37.0,1.11,2.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
21111,42,95.0,2.85,6.0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
21112,42,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21113,42,2.0,0.06,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
21114,42,3.0,0.09,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
21115,43,215.0,6.45,3.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21116,43,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21117,44,5.0,0.15,2.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21118,44,205.0,6.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21119,46,205.0,6.15,2.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21120,47,205.0,6.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
21121,48,14.0,0.42,4.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
21122,48,263.0,7.89,24.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21123,48,2.0,0.06,1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
21124,48,9.0,0.27,3.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
21125,48,10.0,0.3,3.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
21126,49,130.0,3.9,5.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
21127,50,208.0,6.24,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21128,50,22.0,0.6599999999999999,1.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
21129,51,220.0,6.6,2.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21130,54,205.0,6.15,2.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21131,55,5.0,0.15,2.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21132,55,205.0,6.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21133,56,215.0,6.45,2.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21134,56,60.0,1.7999999999999998,1.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
21135,56,2.0,0.06,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21136,57,205.0,6.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21137,59,50.0,1.5,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21138,59,200.0,6.0,3.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
21139,59,155.0,4.65,2.0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
21140,59,189.0,5.67,3.0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
21141,59,181.0,5.43,2.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
21142,62,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21143,62,100.0,3.0,1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
21144,62,80.0,2.4,3.0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
21145,62,80.0,2.4,2.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
21146,64,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21147,65,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21148,65,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
21149,66,27.0,0.8099999999999999,4.999999999999999,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
21150,66,176.0,5.2799999999999985,24.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
21151,66,18.999999999999996,0.5699999999999997,3.9999999999999987,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
21152,66,18.0,0.54,3.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
21153,66,76.0,2.28,16.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
21154,66,73.0,2.19,17.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
21155,66,3.0,0.09,1.0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
21156,66,32.0,0.96,4.0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
21157,66,2.0,0.06,1.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
21158,66,116.0,3.48,13.0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
21159,66,3.0,0.09,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
21160,66,10.0,0.3,1.0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
21161,66,3.0,0.09,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
21162,66,2.0,0.06,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21163,67,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21164,67,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
21165,68,5.0,0.15,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21166,45,9.0,0.27,2.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
21167,45,2.0,0.06,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21168,18,352.0,38.72,7.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21169,18,409.0,28.630000000000006,9.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21170,18,309.0,21.630000000000006,3.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
21171,18,539.0,59.29,7.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
21172,18,1253.0,87.71000000000002,21.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21173,18,126.0,13.86,3.0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
21174,18,125.0,8.75,2.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
21175,18,1114.0,122.54,18.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21176,18,397.0,27.790000000000006,16.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
21177,18,50.0,5.5,1.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
21178,18,219.0,24.09,7.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
21179,18,15.0,1.65,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21180,18,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21181,18,50.0,5.5,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
21182,18,7.0,0.77,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21183,18,95.0,6.65,7.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21184,18,9.0,0.6300000000000001,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21185,18,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
21186,18,55.0,6.05,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21187,18,160.0,11.2,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21188,18,7.0,0.77,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21189,18,3.0,0.21,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21190,18,367.0,40.37,19.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21191,18,1733.0,121.31000000000002,60.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21192,18,224.0,15.68,9.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21193,18,79.0,8.69,4.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21194,18,66.0,4.62,3.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
21195,18,448.0,49.28,15.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
21196,18,780.0,54.60000000000001,24.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
21197,18,205.0,14.35,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21198,18,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
21199,18,203.0,22.33,11.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21200,18,978.0,68.46000000000001,37.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21201,18,20.0,2.2,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
21202,18,18.0,1.98,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21203,18,26.0,2.86,5.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
21204,18,223.0,15.61,8.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21205,18,10.0,1.1,2.0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
21206,18,205.0,14.35,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21207,18,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21208,18,5.0,0.55,0.9999999999999998,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21209,18,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21210,18,33.0,3.63,4.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21211,18,29.0,2.03,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
21212,18,11.0,1.21,5.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21213,18,200.0,14.000000000000002,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21214,18,12.0,1.32,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21215,18,21.0,2.31,5.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
21216,18,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21217,18,200.0,14.000000000000002,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21218,18,5.0,0.55,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21219,18,205.0,14.35,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
21220,18,2.0,0.22,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21221,18,7.0,0.4900000000000001,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21222,18,10.0,1.1,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21223,18,20.0,1.4,5.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21224,18,10.0,0.7000000000000001,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21225,18,10.0,0.7000000000000001,1.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
21226,18,56.0,6.16,7.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21227,18,44.0,3.08,11.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21228,18,4.0,0.44,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
21229,18,46.0,3.22,4.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21230,18,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21231,18,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21232,18,105.0,7.35,6.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21233,18,14.0,0.98,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21234,18,96.0,6.7200000000000015,7.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
21235,18,70.0,4.9,4.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
21236,18,60.0,4.2,3.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
21237,18,9.0,0.99,1.0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
21238,18,5.0,0.55,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21239,18,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21240,18,2.0,0.22,1.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
21241,18,6.0,0.42,3.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
21242,18,24.0,1.6800000000000002,5.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21243,18,16.0,1.76,4.0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
21244,18,46.0,3.22,11.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
21245,18,13.0,0.91,5.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
21246,18,22.0,2.42,6.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
21247,18,42.0,2.9400000000000004,20.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
21248,18,4.0,0.44,2.0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
21249,18,4.0,0.28,2.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
21250,18,724.0,79.64,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21251,18,7181.0,502.67000000000013,25.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21252,18,205.0,14.35,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21253,18,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21254,18,160.0,11.2,13.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21255,18,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21256,18,5.0,0.55,1.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
21257,18,10.0,0.7000000000000001,1.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
21258,18,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21259,18,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21260,18,205.0,14.35,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21261,18,200.0,22.0,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
21262,18,601.0,42.07000000000001,7.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
21263,18,197.0,13.79,3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
21264,18,92.0,10.12,6.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21265,18,46.0,3.22,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21266,18,210.0,23.1,12.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
21267,18,80.0,5.6000000000000005,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21268,18,128.0,14.079999999999998,8.0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
21269,18,30.0,2.1,1.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
21270,18,30.0,3.3,3.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21271,18,10.0,1.1,2.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
21272,18,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21273,18,5.0,0.55,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21274,18,20.0,2.2,10.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
21275,18,5.0,0.55,2.0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
21276,18,40.0,4.4,19.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21277,18,7.0,0.4900000000000001,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21278,18,20.0,2.2,10.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
21279,18,200.0,14.000000000000002,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21280,18,5.0,0.55,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21281,18,18.0,1.98,5.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21282,18,16.0,1.12,3.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
21283,18,21.0,2.31,10.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
21284,18,6.999999999999997,0.7699999999999998,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21285,18,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21286,18,18.0,1.98,5.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21287,18,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21288,18,20.0,1.4,3.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21289,18,46.99999999999999,5.169999999999998,16.999999999999993,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
21290,18,33.0,3.63,11.999999999999995,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21291,18,13.0,0.91,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
21292,18,9.0,0.99,3.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
21293,18,189.75,20.8725,3.9999999999999987,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21294,18,424.0,29.680000000000003,49.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21295,18,290.49999999999994,31.954999999999995,14.000000000000005,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
21296,18,290.0,20.3,6.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21297,18,20.0,1.4,1.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
21298,18,2.0,0.22,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21299,18,455.0,31.85,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21300,18,20.0,2.2,1.9999999999999996,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21301,18,4.0,0.44,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21302,18,5.0,0.35000000000000003,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21303,18,20.0,1.4,3.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21304,18,18.999999999999996,2.0899999999999994,8.999999999999996,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
21305,18,12.0,0.8400000000000001,6.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
21306,18,15.999999999999995,1.7599999999999996,7.999999999999997,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21307,18,18.0,1.98,6.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21308,18,257.0,17.990000000000006,53.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21309,18,68.0,4.760000000000002,14.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
21310,18,47.0,3.2900000000000005,8.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
21311,18,36.0,2.5200000000000005,3.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
21312,18,17.0,1.1900000000000002,3.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
21313,18,11.0,1.21,3.0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
21314,18,7.0,0.4900000000000001,2.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
21315,18,46.0,5.06,12.999999999999998,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21316,18,83.0,5.8100000000000005,12.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
21317,18,7.5,0.825,3.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
21318,18,27.0,1.89,7.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
21319,18,31.999999999999996,3.5199999999999987,10.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
21320,18,54.0,3.78,9.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
21321,18,10.0,0.7000000000000001,2.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
21322,18,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
21323,18,205.0,14.35,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21324,18,42.0,4.62,4.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21325,18,220.0,15.400000000000002,7.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21326,18,45.0,4.95,3.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
